Price,House Type,SQFT,Bedrooms,Bathrooms,Suburb,City,Zip Code,Price_per_SQFT,Country,Condition,Built,Remodeled
"$785,000.00 ",New development,1263,2,2, Mill Hill,London,0,$621.54 ,England,4,1945,2023
"$675,000.00 ",Apartment,891,2,2,,London,0,$757.58 ,England,3,1876,2017
"$465,000.00 ",Apartment,518,1,1,Hackney,London,0,$897.68 ,England,2,1947,2022
"$1,350,000.00 ",Apartment,1023,2,2,Belsize Park,London,0,"$1,319.65 ",England,4,1928,2002
"$2,500,000.00 ",House,2458,5,5,Fulham,London,0,"$1,017.09 ",England,3,1958,2010
"$675,000.00 ",House,915,2,2,Esher,Surrey,0,$737.70 ,England,4,1870,2004
"$945,000.00 ",House,1112,3,3,East Sheen,London,0,$849.82 ,England,3,1964,2004
"$725,000.00 ",Apartment,861,2,2, Limehouse,London,0,$842.04 ,England,3,1907,2009
"$325,000.00 ",Apartment,469,1,1, Canary Wharf,London,0,$692.96 ,England,2,1969,2010
"$800,000.00 ",Apartment,742,2,2,Finsbury,London,0,"$1,078.17 ",England,1,1884,2009
"$595,000.00 ",New development,476,1,1,Farringdon,London,0,"$1,250.00 ",England,5,1920,2003
"$425,000.00 ",Apartment,740,2,2,Grove Park,London,0,$574.32 ,England,3,1958,2001
"$1,250,000.00 ",House,1380,3,3,Barnes,London,0,$905.80 ,England,3,1851,2016
"$2,100,000.00 ",House,1959,5,5,Barnes,London,0,"$1,071.98 ",England,5,1947,2008
"$875,000.00 ",House,869,2,2,Battersea,London,0,"$1,006.90 ",England,5,1953,2023
"$1,095,000.00 ",House,1238,3,3,Battersea,London,0,$884.49 ,England,4,1955,2010
"$1,495,000.00 ",Penthouse,1680,4,4,Battersea,London,0,$889.88 ,England,4,1928,2004
"$895,000.00 ",Apartment,1221,3,3, Wimbledon,London,0,$733.01 ,England,5,1940,2021
"$650,000.00 ",Apartment,1087,3,3,,London,0,$597.98 ,England,4,1862,2011
"$3,500,000.00 ",Apartment,1548,3,3,Belgravia,London,0,"$2,260.98 ",England,1,1881,2014
"$4,750,000.00 ",Apartment,1559,2,2, Knightsbridge,London,0,"$3,046.82 ",England,4,1920,2001
"$550,000.00 ",Apartment,690,2,2,Macaulay Road,London,0,$797.10 ,England,4,1886,2019
"$525,000.00 ",Apartment,1299,3,3, Buckhurst Hill,Essex,0,$404.16 ,England,1,1952,2012
"$4,035,000.00 ",New development,2174,4,4, Chelsea,London,0,"$1,856.03 ",England,2,1920,2010
"$1,150,000.00 ",Apartment,933,2,2,50 Kensington Place,London,0,"$1,232.58 ",England,4,1901,2018
"$2,350,000.00 ",House,1327,2,2,,London,0,"$1,770.91 ",England,4,1916,2015
"$2,100,000.00 ",Apartment,2810,3,3, Esher,Surrey,0,$747.33 ,England,4,1891,2011
"$1,000,000.00 ",House,2590,4,4,Esher,Surrey,0,$386.10 ,England,1,1872,2019
"$780,000.00 ",Penthouse,1010,2,2,,London,0,$772.28 ,England,5,1950,2020
"$1,595,000.00 ",House,3260,6,6,,London,0,$489.26 ,England,3,1924,2009
"$1,000,000.00 ",House,2456,3,3,,London,0,$407.17 ,England,2,1925,2022
"$850,000.00 ",House,953,2,2,,London,0,$891.92 ,England,5,1886,2001
"$625,000.00 ",Apartment,967,1,1,,London,0,$646.33 ,England,4,1886,2015
"$1,300,000.00 ",House,1457,4,4,Battersea,London,0,$892.24 ,England,4,1900,2002
"$2,950,000.00 ",House,2349,5,5,Westminster,London,0,"$1,255.85 ",England,1,1969,2018
"$995,000.00 ",House,1184,3,3,Wimbledon,London,0,$840.37 ,England,2,1854,2008
"$1,150,000.00 ",House,1705,3,3,,London,0,$674.49 ,England,5,1939,2008
"$700,000.00 ",Apartment,814,2,2, Battersea,London,0,$859.95 ,England,1,1888,2018
"$575,000.00 ",Apartment,619,2,2,,London,0,$928.92 ,England,2,1860,2019
"$1,675,000.00 ",House,1749,4,4,South Hackney,London,0,$957.69 ,England,2,1875,2018
"$4,500,000.00 ",Apartment,1607,2,2,,London,0,"$2,800.25 ",England,5,1980,2006
"$820,000.00 ",Apartment,992,1,1,,London,0,$826.61 ,England,1,1978,2001
"$2,950,000.00 ",House,2400,3,3,Richmond,Surrey,0,"$1,229.17 ",England,3,1974,2011
"$635,000.00 ",Apartment,774,2,2,Putney,London,0,$820.41 ,England,2,1851,2007
"$1,995,000.00 ",House,3256,5,5,Putney,London,0,$612.71 ,England,2,1935,2010
"$1,895,000.00 ",House,1868,3,3,Islington,London,0,"$1,014.45 ",England,4,1886,2000
"$1,495,000.00 ",House,2566,5,5,Surbiton,Surrey,0,$582.62 ,England,3,1894,2022
"$2,250,000.00 ",House,3364,5,5,East Molesey,Surrey,0,$668.85 ,England,3,1866,2022
"$1,250,000.00 ",House,2032,6,6,Richmond,Surrey,0,$615.16 ,England,5,1897,2000
"$825,000.00 ",Apartment,1026,3,3, Canary Wharf,London,0,$804.09 ,England,2,1891,2005
"$875,000.00 ",Apartment,767,2,2,Clerkenwell,London,0,"$1,140.81 ",England,2,1961,2020
"$2,175,000.00 ",House,2108,5,5,Barnes,London,0,"$1,031.78 ",England,1,1856,2002
"$2,250,000.00 ",House,2332,5,5,Barnes,London,0,$964.84 ,England,3,1904,2014
"$975,000.00 ",Apartment,1100,2,2,Battersea,London,0,$886.36 ,England,3,1935,2002
"$1,735,000.00 ",House,2144,4,4,Battersea,London,0,$809.24 ,England,1,1969,2019
"$1,375,000.00 ",House,1335,3,3, Wimbledon,London,0,"$1,029.96 ",England,3,1975,2008
"$1,295,000.00 ",House,1811,4,4,,London,0,$715.07 ,England,2,1925,2001
"$875,000.00 ",Apartment,693,2,2,Grove End Road,London,0,"$1,262.63 ",England,4,1964,2020
"$1,950,000.00 ",House,1873,5,5, South Hampstead,London,0,"$1,041.11 ",England,3,1974,2011
"$995,000.00 ",Apartment,1243,2,2, Twickenham,Middlesex,0,$800.48 ,England,3,1879,2017
"$3,450,000.00 ",House,3825,5,5, Richmond,Surrey,0,$901.96 ,England,4,1870,2021
"$1,295,000.00 ",Apartment,1366,2,2,,London,0,$948.02 ,England,5,1872,2004
"$2,500,000.00 ",House,4222,6,6,Stanmore,Middlesex,0,$592.14 ,England,1,1904,2010
"$2,150,000.00 ",Apartment,1672,3,3, Marylebone,London,0,"$1,285.89 ",England,1,1882,2023
"$800,000.00 ",Apartment,548,2,2, Marylebone,London,0,"$1,459.85 ",England,4,1968,2023
"$1,750,000.00 ",Apartment,883,2,2, Fitzrovia,London,0,"$1,981.88 ",England,2,1917,2023
"$1,250,000.00 ",House,1901,4,4,Woodford Green,Essex,0,$657.55 ,England,2,1959,2016
"$1,178,000.00 ",New development,847,2,2, Battersea,London,0,"$1,390.79 ",England,3,1928,2018
"$1,285,000.00 ",New development,652,1,1,,City Of London,0,"$1,970.86 ",England,1,1972,2001
"$7,950,000.00 ",House,3443,5,5,,London,0,"$2,309.03 ",England,2,1869,2001
"$2,150,000.00 ",Apartment,1806,4,4,,London,0,"$1,190.48 ",England,4,1942,2017
"$1,895,000.00 ",House,2132,5,5,Highbury,London,0,$888.84 ,England,3,1916,2013
"$1,200,000.00 ",Apartment,1355,2,2,29 Laycock Street,London,0,$885.61 ,England,4,1960,2000
"$725,000.00 ",House,804,1,1,Hackney,London,0,$901.74 ,England,1,1856,2002
"$1,100,000.00 ",House,1069,2,2,Hampstead,London,0,"$1,029.00 ",England,2,1888,2019
"$1,000,000.00 ",New development,2258,4,4,,London,0,$442.87 ,England,4,1900,2003
"$600,000.00 ",New development,870,1,1, Ealing,London,0,$689.66 ,England,1,1872,2009
"$695,000.00 ",Apartment,537,1,1,,London,0,"$1,294.23 ",England,5,1916,2001
"$1,450,000.00 ",House,1921,4,4,,London,0,$754.82 ,England,5,1912,2006
"$699,950.00 ",Apartment,902,2,2,,London,0,$776.00 ,England,5,1936,2003
"$1,295,000.00 ",House,1674,4,4,Balham,London,0,$773.60 ,England,4,1978,2008
"$2,600,000.00 ",Apartment,1500,3,3,,London,0,"$1,733.33 ",England,1,1941,2015
"$600,000.00 ",House,570,2,2,Wimbledon,London,0,"$1,052.63 ",England,4,1875,2016
"$895,000.00 ",House,900,3,3,Wimbledon,London,0,$994.44 ,England,4,1926,2020
"$1,160,000.00 ",Penthouse,1112,2,2,Wimbledon,London,0,"$1,043.17 ",England,2,1933,2019
"$500,000.00 ",Apartment,622,2,2,,London,0,$803.86 ,England,4,1969,2000
"$625,000.00 ",Apartment,797,2,2,,London,0,$784.19 ,England,5,1975,2003
"$450,000.00 ",Apartment,377,1,1,Abbey Road,London,0,"$1,193.63 ",England,2,1857,2023
"$2,750,000.00 ",House,2999,7,7,Twickenham,Middlesex,0,$916.97 ,England,5,1972,2018
"$899,950.00 ",Apartment,1115,3,3,,London,0,$807.13 ,England,1,1939,2010
"$1,250,000.00 ",Apartment,649,1,1,,London,0,"$1,926.04 ",England,4,1888,2011
"$1,650,000.00 ",Apartment,1055,2,2,,London,0,"$1,563.98 ",England,1,1936,2020
"$3,450,000.00 ",Penthouse,1575,2,2,Notting Hill,London,0,"$2,190.48 ",England,3,1890,2013
"$2,975,000.00 ",Apartment,1657,3,3,,London,0,"$1,795.41 ",England,1,1910,2007
"$2,500,000.00 ",House,1266,3,3,Marylebone,London,0,"$1,974.72 ",England,3,1857,2009
"$2,150,000.00 ",Apartment,1064,2,2,Sloane Square,London,0,"$2,020.68 ",England,3,1940,2012
"$1,995,000.00 ",Apartment,1053,2,2,Knightsbridge,London,0,"$1,894.59 ",England,1,1900,2001
"$1,700,000.00 ",Apartment,1045,2,2,,London,0,"$1,626.79 ",England,5,1934,2017
"$2,600,000.00 ",Apartment,1722,3,3,Thurloe Place,London,0,"$1,509.87 ",England,2,1895,2009
"$1,675,000.00 ",Apartment,905,2,2,,London,0,"$1,850.83 ",England,2,1928,2000
"$1,495,000.00 ",Apartment,776,1,1,,London,0,"$1,926.55 ",England,1,1941,2012
"$2,895,000.00 ",Apartment,1398,2,2,,London,0,"$2,070.82 ",England,5,1917,2001
"$1,450,000.00 ",Apartment,675,1,1,,London,0,"$2,148.15 ",England,3,1927,2006
"$795,000.00 ",Apartment,691,1,1,20 Gatliff Road,London,0,"$1,150.51 ",England,1,1928,2017
"$1,895,000.00 ",Apartment,1522,2,2,,London,0,"$1,245.07 ",England,5,1859,2018
"$1,850,000.00 ",Apartment,1480,3,3,4-10 Lexham Gardens,London,0,"$1,250.00 ",England,1,1883,2015
"$3,500,000.00 ",Apartment,1804,4,4,Duchess Of Bedford's Walk,London,0,"$1,940.13 ",England,4,1875,2023
"$450,000.00 ",Studio,410,0,0,Vicarage Gate,London,0,"$1,097.56 ",England,1,1905,2019
"$2,895,000.00 ",Apartment,1850,3,3,33 Kensington Court,London,0,"$1,564.86 ",England,2,1934,2017
"$1,250,000.00 ",Apartment,1317,3,3,29 Sheffield Terrace,London,0,$949.13 ,England,1,1926,2007
"$4,250,000.00 ",Apartment,2713,6,6,Kensington High Street,London,0,"$1,566.53 ",England,1,1928,2022
"$1,300,000.00 ",Apartment,1162,2,2,,London,0,"$1,118.76 ",England,3,1921,2005
"$1,175,000.00 ",Apartment,793,2,2,Thackeray Street,London,0,"$1,481.72 ",England,3,1881,2012
"$4,450,000.00 ",Penthouse,1894,3,3,,London,0,"$2,349.52 ",England,3,1962,2009
"$1,550,000.00 ",Apartment,923,2,2,Vicarage Gate,London,0,"$1,679.31 ",England,3,1979,2015
"$1,300,000.00 ",Apartment,914,2,2,,London,0,"$1,422.32 ",England,3,1925,2014
"$1,550,000.00 ",House,2602,4,4,Esher,Surrey,0,$595.70 ,England,2,1895,2016
"$1,325,000.00 ",House,2410,5,5,Thames Ditton,Surrey,0,$549.79 ,England,4,1921,2011
"$1,450,000.00 ",House,1899,4,4,East Sheen,London,0,$763.56 ,England,3,1952,2002
"$1,175,000.00 ",House,1503,4,4,,London,0,$781.77 ,England,3,1921,2022
"$795,000.00 ",New development,823,2,2,,London,0,$965.98 ,England,5,1914,2010
"$4,750,000.00 ",House,3104,6,6,Chelsea,London,0,"$1,530.28 ",England,3,1856,2012
"$799,950.00 ",Apartment,890,2,2,721 Fulham Road,London,0,$898.82 ,England,4,1916,2005
"$650,000.00 ",Apartment,743,2,2,,London,0,$874.83 ,England,4,1884,2006
"$850,000.00 ",House,1167,3,3,Battersea,London,0,$728.36 ,England,2,1932,2011
"$560,000.00 ",Apartment,779,1,1, Battersea,London,0,$718.87 ,England,3,1894,2016
"$910,000.00 ",House,960,3,3,Battersea,London,0,$947.92 ,England,3,1926,2019
"$399,950.00 ",Apartment,621,1,1, Wimbledon,London,0,$644.04 ,England,3,1940,2000
"$465,000.00 ",Apartment,592,1,1,Wimbledon,London,0,$785.47 ,England,5,1898,2007
"$1,535,000.00 ",House,2352,5,5,,London,0,$652.64 ,England,1,1854,2017
"$725,000.00 ",House,1344,5,5,Richmond,Surrey,0,$539.43 ,England,3,1969,2016
"$1,295,000.00 ",Apartment,1702,4,4, Putney,London,0,$760.87 ,England,4,1929,2013
"$825,000.00 ",Apartment,947,2,2,Putney,London,0,$871.17 ,England,3,1959,2004
"$1,195,000.00 ",Apartment,879,2,2,Primrose Hill,London,0,"$1,359.50 ",England,5,1898,2008
"$1,250,000.00 ",Apartment,1061,2,2,Regent's Park,London,0,"$1,178.13 ",England,1,1855,2011
"$1,350,000.00 ",Apartment,1225,2,2,,London,0,"$1,102.04 ",England,1,1977,2012
"$1,225,000.00 ",House,2289,5,5,Northwood,Middlesex,0,$535.17 ,England,4,1891,2004
"$585,000.00 ",Apartment,1032,2,2, Northwood,Middlesex,0,$566.86 ,England,5,1871,2008
"$550,000.00 ",New development,542,1,1,,London,0,"$1,014.76 ",England,2,1938,2007
"$985,000.00 ",Apartment,677,2,2, Bloomsbury,London,0,"$1,454.95 ",England,4,1944,2002
"$530,000.00 ",Apartment,482,1,1,Highbury,London,0,"$1,099.59 ",England,5,1930,2008
"$4,200,000.00 ",House,2968,3,3,Islington,London,0,"$1,415.09 ",England,5,1863,2014
"$1,375,000.00 ",House,1340,3,3,Islington,London,0,"$1,026.12 ",England,4,1897,2023
"$575,000.00 ",Apartment,707,2,2,Hackney,London,0,$813.30 ,England,3,1952,2003
"$2,950,000.00 ",House,2740,4,4,Highgate,London,0,"$1,076.64 ",England,1,1885,2008
"$1,950,000.00 ",House,1795,3,3, Parsons Green,Fulham,0,"$1,086.35 ",England,4,1910,2010
"$3,250,000.00 ",House,3156,5,5,Fulham,London,0,"$1,029.78 ",England,3,1862,2006
"$1,250,000.00 ",House,1980,4,4,Esher,Surrey,0,$631.31 ,England,2,1979,2002
"$975,000.00 ",Penthouse,1634,3,3, Esher,Surrey,0,$596.70 ,England,4,1894,2014
"$1,100,000.00 ",House,1716,4,4,Surbiton,Surrey,0,$641.03 ,England,1,1921,2020
"$900,000.00 ",House,1989,3,3,,London,0,$452.49 ,England,4,1872,2008
"$300,000.00 ",Apartment,517,1,1,Newham,London,0,$580.27 ,England,2,1979,2018
"$510,000.00 ",New development,577,1,1, Battersea,London,0,$883.88 ,England,3,1879,2000
"$350,000.00 ",Apartment,302,1,1,Fulham,London,0,"$1,158.94 ",England,2,1904,2020
"$875,000.00 ",Apartment,981,2,2,Brook Green,London,0,$891.95 ,England,4,1859,2003
"$1,095,000.00 ",House,2642,3,3,Kingston,London,0,$414.46 ,England,3,1965,2001
"$3,350,000.00 ",House,3256,5,5,Wimbledon,London,0,"$1,028.87 ",England,4,1923,2009
"$1,350,000.00 ",House,1723,4,4,,London,0,$783.52 ,England,4,1914,2019
"$950,000.00 ",Apartment,817,2,2,,London,0,"$1,162.79 ",England,2,1856,2019
"$1,275,000.00 ",House,2711,5,5,Oxhey,Hertfordshire,0,$470.31 ,England,1,1934,2006
"$975,000.00 ",Apartment,1013,2,2,,London,0,$962.49 ,England,4,1877,2001
"$3,950,000.00 ",House,2530,6,6,Chelsea,London,0,"$1,561.26 ",England,2,1924,2009
"$475,000.00 ",Apartment,650,2,2,1 Tiltman Place,London,0,$730.77 ,England,4,1949,2006
"$575,000.00 ",New development,840,2,2, London,N7 6QX,0,$684.52 ,England,2,1851,2005
"$599,950.00 ",New development,930,3,3,Homerton,London,0,$645.11 ,England,2,1945,2000
"$585,000.00 ",Apartment,881,2,2,Hackney,London,0,$664.02 ,England,4,1929,2011
"$1,750,000.00 ",House,2223,4,4,Childs Hill,London,0,$787.22 ,England,4,1977,2008
"$2,950,000.00 ",House,4034,6,6,Brentford,Middlesex,0,$731.28 ,England,1,1932,2016
"$950,000.00 ",House,1258,4,4,Acton,London,0,$755.17 ,England,1,1965,2004
"$910,000.00 ",Apartment,683,1,1, South Bank,London,0,"$1,332.36 ",England,3,1894,2002
"$1,849,950.00 ",House,2372,5,5,Streatham,London,0,$779.91 ,England,5,1933,2001
"$700,000.00 ",Apartment,758,2,2,New Kings Road,London,0,$923.48 ,England,4,1933,2001
"$1,275,000.00 ",House,1419,3,3,,London,0,$898.52 ,England,1,1932,2011
"$425,000.00 ",Apartment,549,1,1,Wimbledon,London,0,$774.13 ,England,3,1877,2005
"$1,395,000.00 ",House,3178,4,4,Walton-On-Thames,Surrey,0,$438.96 ,England,3,1859,2005
"$3,000,000.00 ",House,2432,4,4,St John's Wood,London,0,"$1,233.55 ",England,5,1879,2018
"$2,975,000.00 ",House,3352,6,6,Richmond,Surrey,0,$887.53 ,England,2,1979,2006
"$775,000.00 ",Apartment,990,2,2,Putney,London,0,$782.83 ,England,4,1921,2021
"$4,950,000.00 ",House,4482,7,7,Clapham,London,0,"$1,104.42 ",England,1,1971,2016
"$1,850,000.00 ",House,2088,4,4,,London,0,$886.02 ,England,3,1977,2000
"$649,000.00 ",New development,560,1,1,82-88 Fulham High Street,London,0,"$1,158.93 ",England,3,1964,2010
"$499,950.00 ",Apartment,386,1,1,Islington,London,0,"$1,295.21 ",England,2,1928,2022
"$399,950.00 ",Apartment,806,3,3, Finsbury Park,London,0,$496.22 ,England,4,1920,2006
"$500,000.00 ",Apartment,527,1,1,,London,0,$948.77 ,England,5,1907,2008
"$1,085,000.00 ",House,1705,3,3,Hackney,London,0,$636.36 ,England,2,1897,2022
"$1,595,000.00 ",House,1679,4,4,Fulham,London,0,$949.97 ,England,4,1882,2000
"$850,000.00 ",House,1336,3,3,Esher,Surrey,0,$636.23 ,England,1,1913,2020
"$1,500,000.00 ",House,2084,5,5,,London,0,$719.77 ,England,2,1961,2015
"$2,800,000.00 ",House,4050,6,6,,London,0,$691.36 ,England,5,1877,2010
"$1,799,995.00 ",New development,1236,2,2,Water Lane,London,0,"$1,456.31 ",England,5,1873,2022
"$2,700,000.00 ",House,2685,5,5,Stamford Brook,London,0,"$1,005.59 ",England,4,1966,2013
"$1,150,000.00 ",House,1301,4,4,Chiswick,London,0,$883.94 ,England,1,1936,2014
"$2,475,000.00 ",House,2406,5,5,Barnes,London,0,"$1,028.68 ",England,2,1950,2003
"$799,950.00 ",House,766,2,2,Battersea,London,0,"$1,044.32 ",England,4,1934,2003
"$2,950,000.00 ",Apartment,1181,2,2,Belgravia,London,0,"$2,497.88 ",England,3,1946,2007
"$2,500,000.00 ",House,4420,6,6,Richmond,Surrey,0,$565.61 ,England,5,1870,2020
"$950,000.00 ",House,1397,3,3,Richmond,Surrey,0,$680.03 ,England,1,1945,2004
"$595,000.00 ",Apartment,683,1,1,,London,0,$871.16 ,England,2,1962,2007
"$1,495,000.00 ",House,1892,5,5,,London,0,$790.17 ,England,4,1917,2017
"$625,000.00 ",Apartment,693,2,2, Maida Vale,London,0,$901.88 ,England,3,1866,2007
"$935,000.00 ",Apartment,829,2,2,33 Maida Vale,Little Venice,0,"$1,127.86 ",England,5,1971,2003
"$599,995.00 ",Apartment,710,2,2,,London,0,$845.06 ,England,4,1964,2018
"$1,650,000.00 ",House,2048,4,4,Hackney,London,0,$805.66 ,England,4,1890,2023
"$525,000.00 ",New development,666,1,1,Ealing,London,0,$788.29 ,England,3,1951,2003
"$800,000.00 ",Apartment,992,2,2,,London,0,$806.45 ,England,5,1965,2002
"$995,000.00 ",House,1716,5,5,,London,0,$579.84 ,England,5,1851,2008
"$1,750,000.00 ",House,3184,4,4,Ashtead,Surrey,0,$549.62 ,England,2,1867,2012
"$775,000.00 ",House,634,2,2,,London,0,"$1,222.40 ",England,1,1893,2010
"$1,595,000.00 ",House,2287,5,5,,London,0,$697.42 ,England,3,1877,2011
"$1,500,000.00 ",Apartment,1438,3,3, Juniper Drive,London,0,"$1,043.12 ",England,1,1891,2001
"$3,750,000.00 ",Apartment,1550,2,2,Belgravia,London,0,"$2,419.35 ",England,1,1918,2016
"$3,250,000.00 ",House,2989,4,4,Richmond,Surrey,0,"$1,087.32 ",England,2,1921,2011
"$895,000.00 ",Apartment,1039,2,2, Putney,London,0,$861.41 ,England,4,1892,2011
"$799,999.00 ",Apartment,1076,3,3,,London,0,$743.49 ,England,4,1934,2015
"$650,000.00 ",Apartment,890,2,2, Battersea,London,0,$730.34 ,England,1,1951,2006
"$1,395,000.00 ",House,1918,3,3,,London,0,$727.32 ,England,2,1959,2006
"$550,000.00 ",New development,547,1,1, 35 Salusbury Road,London,0,"$1,005.48 ",England,4,1949,2002
"$500,000.00 ",Apartment,1008,3,3, Woodford Green,Essex,0,$496.03 ,England,1,1971,2003
"$1,550,000.00 ",House,1378,3,3,De Beauvoir,London,0,"$1,124.82 ",England,4,1946,2012
"$4,950,000.00 ",New development,3330,3,3,55 Primrose Hill Road,London,0,"$1,486.49 ",England,3,1900,2020
"$2,850,000.00 ",Apartment,1752,2,2,55 Primrose Hill Road,London,0,"$1,626.71 ",England,1,1896,2004
"$2,250,000.00 ",Apartment,2557,3,3, Fulham,London,0,$879.94 ,England,4,1883,2017
"$595,000.00 ",New development,807,2,2,North Ealing,London,0,$737.30 ,England,4,1855,2020
"$3,300,000.00 ",House,6309,5,5,Esher,Surrey,0,$523.06 ,England,1,1891,2006
"$1,225,000.00 ",House,1758,4,4,,London,0,$696.81 ,England,5,1977,2003
"$1,350,000.00 ",Apartment,2264,2,2, Canary Wharf,London,0,$596.29 ,England,5,1852,2007
"$545,000.00 ",New development,773,2,2,Bow,London,0,$705.05 ,England,1,1931,2007
"$1,195,000.00 ",House,1668,4,4,Acton,London,0,$716.43 ,England,1,1896,2016
"$822,500.00 ",New development,869,2,2, Putney,London,0,$946.49 ,England,2,1874,2009
"$1,345,000.00 ",Apartment,1030,3,3,1 Albert Embankment,London,0,"$1,305.83 ",England,1,1864,2008
"$1,400,000.00 ",Apartment,1145,2,2, Vauxhall,London,0,"$1,222.71 ",England,1,1902,2010
"$1,750,000.00 ",Apartment,1232,2,2,93 Albert Embankment,London,0,"$1,420.45 ",England,2,1875,2010
"$2,895,000.00 ",House,3660,6,6,Kingston upon Thames,Surrey,0,$790.98 ,England,1,1852,2002
"$2,350,000.00 ",House,1844,4,4,Regent's Park,London,0,"$1,274.40 ",England,1,1868,2012
"$1,075,000.00 ",Apartment,1142,3,3,Elm Tree Road,London,0,$941.33 ,England,1,1900,2007
"$1,350,000.00 ",House,1637,4,4,,London,0,$824.68 ,England,5,1885,2003
"$2,250,000.00 ",Apartment,1348,2,2,Mayfair,London,0,"$1,669.14 ",England,4,1883,2011
"$699,950.00 ",Apartment,787,2,2,Highbury Stadium Square,London,0,$889.39 ,England,5,1912,2001
"$1,425,000.00 ",House,1761,3,3,Highbury,London,0,$809.20 ,England,1,1890,2013
"$435,000.00 ",Apartment,527,1,1,Islington,London,0,$825.43 ,England,5,1870,2020
"$2,950,000.00 ",House,3300,5,5,,London,0,$893.94 ,England,1,1912,2017
"$645,000.00 ",New development,904,2,2, Ealing,London,0,$713.50 ,England,3,1872,2007
"$995,000.00 ",New development,1681,3,3, East Molesey,Surrey,0,$591.91 ,England,1,1979,2016
"$5,500,000.00 ",House,5453,6,6,Richmond,Surrey,0,"$1,008.62 ",England,1,1979,2004
"$2,500,000.00 ",House,2413,5,5,,London,0,"$1,036.05 ",England,3,1931,2014
"$1,200,000.00 ",House,1585,4,4,,London,0,$757.10 ,England,5,1875,2017
"$1,750,000.00 ",House,1891,5,5,Barnes,London,0,$925.44 ,England,5,1912,2006
"$725,000.00 ",Apartment,924,3,3,Fulham,London,0,$784.63 ,England,4,1907,2014
"$850,000.00 ",House,780,2,2,Battersea,London,0,"$1,089.74 ",England,5,1857,2020
"$2,249,000.00 ",House,2600,5,5,Wimbledon,London,0,$865.00 ,England,3,1963,2012
"$475,000.00 ",Apartment,598,1,1,,London,0,$794.31 ,England,3,1901,2022
"$525,000.00 ",New development,558,1,1,3 Ryeland Boulevard,London,0,$940.86 ,England,5,1912,2019
"$370,000.00 ",Apartment,400,1,1,South Hackney,London,0,$925.00 ,England,5,1966,2003
"$2,500,000.00 ",Apartment,2132,2,2,Spitalfields,London,0,"$1,172.61 ",England,5,1891,2007
"$700,000.00 ",Bungalow,1301,3,3,Northwood,Middlesex,0,$538.05 ,England,5,1955,2000
"$1,595,000.00 ",House,2046,4,4,,London,0,$779.57 ,England,3,1897,2009
"$715,000.00 ",Apartment,764,2,2, Maida Vale,London,0,$935.86 ,England,1,1875,2001
"$985,000.00 ",Apartment,978,2,2, Maida Vale,London,0,"$1,007.16 ",England,4,1959,2017
"$4,850,000.00 ",Penthouse,1518,3,3,Fitzrovia,London,0,"$3,194.99 ",England,3,1956,2022
