Price,Bedrooms,Bathrooms,SQFT,Price_per_SQFT,House Type,Condition,Built,Remodeled,Suburb,City,Zip Code,Country
"$244,000.00 ",3,1,910,$268.13 ,House,4,1971,0,None,Burien,98166,USA
"$967,500.00 ",3,4,3250,$297.69 ,House,4,1951,1999,None,Seattle,98199,USA
"$375,000.00 ",3,2,2000,$187.50 ,House,3,1965,1993,None,Seattle,98118,USA
"$1,600,000.00 ",3,3,3790,$422.16 ,House,3,1985,0,None,Seattle,98177,USA
"$527,500.00 ",3,2,2310,$228.35 ,House,3,1977,2004,None,Issaquah,98027,USA
"$994,000.00 ",3,2,2510,$396.02 ,House,5,1932,2002,None,Seattle,98199,USA
"$313,000.00 ",3,2,1320,$237.12 ,House,5,1948,1985,None,Shoreline,98133,USA
"$587,000.00 ",3,2,2370,$247.68 ,House,3,1979,2014,None,Redmond,98053,USA
"$304,000.00 ",3,1,900,$337.78 ,House,4,1972,0,None,Kirkland,98034,USA
"$675,000.00 ",3,3,2540,$265.75 ,House,4,1940,2001,None,Seattle,98177,USA
"$305,000.00 ",4,1,2100,$145.24 ,House,4,1968,0,None,Renton,98058,USA
"$280,000.00 ",3,1,1200,$233.33 ,House,3,1943,2002,None,Seattle,98168,USA
"$960,000.00 ",5,4,3720,$258.06 ,House,3,2005,0,None,Sammamish,98075,USA
"$500,000.00 ",3,2,1760,$284.09 ,House,3,1988,2000,None,Issaquah,98029,USA
"$274,950.00 ",3,2,1670,$164.64 ,House,3,1987,2000,None,Covington,98042,USA
"$455,600.00 ",3,3,2420,$188.26 ,House,3,1998,2006,None,Snoqualmie,98065,USA
"$970,000.00 ",5,3,3480,$278.74 ,House,4,1964,0,None,Mercer Island,98040,USA
"$312,900.00 ",4,3,1630,$191.96 ,House,3,2003,0,None,Maple Valley,98038,USA
"$535,000.00 ",4,3,2340,$228.63 ,House,3,1921,2013,None,Seattle,98146,USA
"$427,000.00 ",2,1,920,$464.13 ,House,3,1910,2006,None,Seattle,98103,USA
"$405,000.00 ",2,1,910,$445.05 ,House,3,1942,1999,None,Seattle,98115,USA
"$480,000.00 ",3,1,1150,$417.39 ,House,3,1943,2002,None,Seattle,98126,USA
"$725,000.00 ",3,2,2500,$290.00 ,House,3,1940,1996,None,Seattle,98107,USA
"$293,000.00 ",4,3,3250,$90.15 ,House,3,1973,2013,None,Auburn,98092,USA
"$268,000.00 ",4,2,1930,$138.86 ,House,4,1967,0,None,Burien,98168,USA
"$475,000.00 ",4,4,3400,$139.71 ,House,3,1991,0,None,Vashon,98070,USA
"$488,000.00 ",3,3,1590,$306.92 ,House,3,1985,0,None,Seattle,98117,USA
"$760,000.00 ",4,3,3330,$228.23 ,House,3,2009,0,None,Redmond,98052,USA
"$1,710,000.00 ",5,5,4590,$372.55 ,House,3,2009,0,None,Kirkland,98033,USA
"$754,950.00 ",3,3,2610,$289.25 ,House,3,2014,0,None,Kirkland,98033,USA
"$263,900.00 ",3,3,1658,$159.17 ,House,3,2014,0,None,Des Moines,98198,USA
"$460,000.00 ",3,4,1600,$287.50 ,House,3,2006,0,None,Seattle,98117,USA
"$399,950.00 ",3,3,1296,$308.60 ,House,3,2009,0,None,Seattle,98125,USA
"$370,000.00 ",2,2,1280,$289.06 ,House,3,2009,0,None,Seattle,98118,USA
"$1,149,000.00 ",4,3,5940,$193.43 ,House,3,2004,2003,None,Snoqualmie,98065,USA
"$450,800.00 ",4,3,2510,$179.60 ,House,3,2009,0,None,Renton,98056,USA
"$627,000.00 ",3,4,2710,$231.37 ,House,3,2005,0,None,Issaquah,98027,USA
"$495,000.00 ",3,3,1750,$282.86 ,House,3,2013,1923,None,Seattle,98118,USA
"$310,000.00 ",3,1,1430,$216.78 ,House,4,1927,0,None,Kenmore,98028,USA
"$550,000.00 ",4,1,1660,$331.33 ,House,1,1933,0,None,Redmond,98052,USA
"$215,000.00 ",2,1,1320,$162.88 ,House,4,1943,0,None,Burien,98168,USA
"$799,000.00 ",4,3,2580,$309.69 ,House,3,1984,0,None,Redmond,98053,USA
"$630,000.00 ",4,3,2740,$229.93 ,House,3,1993,0,None,Woodinville,98077,USA
"$267,000.00 ",3,3,2495,$107.01 ,House,3,2007,0,None,Federal Way,98001,USA
"$900,000.00 ",6,3,2300,$391.30 ,House,4,1950,1985,None,Mercer Island,98040,USA
"$365,000.00 ",3,2,1300,$280.77 ,House,3,1963,2008,None,Kenmore,98028,USA
"$544,500.00 ",4,3,2230,$244.17 ,House,5,1974,0,None,Issaquah,98075,USA
"$599,000.00 ",4,3,2020,$296.53 ,House,3,1917,2014,None,Seattle,98122,USA
"$815,000.00 ",4,2,2000,$407.50 ,House,3,2001,0,None,Seattle,98115,USA
"$254,000.00 ",2,1,1060,$239.62 ,House,4,1952,0,None,Shoreline,98133,USA
"$740,000.00 ",2,2,2080,$355.77 ,House,5,1923,0,None,Seattle,98117,USA
"$225,000.00 ",3,2,2030,$110.84 ,House,4,1979,0,None,Auburn,98001,USA
"$925,000.00 ",3,3,2690,$343.87 ,House,5,1943,0,None,Seattle,98115,USA
"$1,285,000.00 ",4,3,3240,$396.60 ,House,3,1946,0,None,Seattle,98105,USA
"$537,000.00 ",3,3,1550,$346.45 ,House,5,1999,0,None,Kirkland,98033,USA
"$335,000.00 ",4,2,1480,$226.35 ,House,5,1910,0,None,Seattle,98108,USA
"$840,000.00 ",4,3,3040,$276.32 ,House,3,1906,2014,None,Seattle,98102,USA
"$224,000.00 ",3,2,1560,$143.59 ,House,4,1964,0,None,Auburn,98001,USA
"$395,000.00 ",3,3,2250,$175.56 ,House,3,2006,0,None,Renton,98059,USA
"$450,000.00 ",3,1,1100,$409.09 ,House,3,1917,2009,None,Seattle,98116,USA
"$681,000.00 ",3,1,1700,$400.59 ,House,3,1907,1983,None,Seattle,98118,USA
"$898,000.00 ",5,2,2680,$335.07 ,House,4,1963,0,None,Bellevue,98004,USA
"$370,000.00 ",3,1,800,$462.50 ,House,4,1908,0,None,Seattle,98103,USA
"$429,000.00 ",2,2,1350,$317.78 ,House,3,2005,0,None,Redmond,98053,USA
"$150,000.00 ",3,1,820,$182.93 ,House,3,1910,2006,None,Seattle,98106,USA
"$555,000.00 ",3,3,3160,$175.63 ,House,3,2006,0,None,Bothell,98011,USA
"$326,000.00 ",3,3,1720,$189.53 ,House,4,1958,1972,None,Renton,98058,USA
"$225,000.00 ",3,3,1680,$133.93 ,House,3,1994,0,None,Auburn,98092,USA
"$245,100.00 ",3,2,1300,$188.54 ,House,3,1996,0,None,Auburn,98092,USA
"$665,000.00 ",3,3,2190,$303.65 ,House,3,1987,2000,None,Sammamish,98074,USA
"$535,000.00 ",3,3,1720,$311.05 ,House,3,1994,0,None,Issaquah,98029,USA
"$305,000.00 ",3,1,1160,$262.93 ,House,3,1968,1997,None,Woodinville,98077,USA
"$999,000.00 ",7,4,3150,$317.14 ,House,3,1957,2005,None,Bellevue,98007,USA
"$215,000.00 ",3,2,1210,$177.69 ,House,4,1983,0,None,Pacific,98047,USA
"$432,500.00 ",3,2,1980,$218.43 ,House,3,1965,1993,None,Seattle,98103,USA
"$655,000.00 ",4,3,2990,$219.06 ,House,3,2003,0,None,Sammamish,98074,USA
"$266,200.00 ",3,2,1430,$186.15 ,House,4,1966,0,None,Renton,98059,USA
"$244,615.00 ",3,3,2060,$118.75 ,House,3,1999,0,None,Kent,98032,USA
"$460,000.00 ",4,3,2230,$206.28 ,House,3,1991,0,None,Kent,98030,USA
"$370,000.00 ",4,3,3090,$119.74 ,House,3,1995,0,None,Federal Way,98023,USA
"$465,000.00 ",6,3,4250,$109.41 ,House,3,1967,2011,None,Federal Way,98003,USA
"$1,175,000.00 ",3,3,1970,$596.45 ,House,3,1937,1998,None,Seattle,98136,USA
"$189,000.00 ",2,2,1700,$111.18 ,House,5,1927,0,None,Auburn,98002,USA
"$820,000.00 ",3,3,2510,$326.69 ,House,3,1995,0,None,Seattle,98136,USA
"$968,000.00 ",6,3,3610,$268.14 ,House,5,1959,0,None,Sammamish,98075,USA
"$1,400,000.00 ",4,3,2980,$469.80 ,House,3,1900,2014,None,Seattle,98144,USA
"$438,750.00 ",3,2,1610,$272.52 ,House,4,1947,1988,None,Seattle,98125,USA
"$1,210,000.00 ",4,3,3650,$331.51 ,House,4,1951,2003,None,Seattle,98115,USA
"$600,000.00 ",4,2,2510,$239.04 ,House,3,1960,2012,None,Kirkland,98034,USA
"$589,000.00 ",3,1,1110,$530.63 ,House,5,1932,2002,None,Seattle,98199,USA
"$590,000.00 ",3,2,1650,$357.58 ,House,4,1926,1993,None,Seattle,98116,USA
"$479,900.00 ",3,2,1980,$242.37 ,House,3,1994,0,None,Kent,98042,USA
"$210,000.00 ",2,2,880,$238.64 ,House,3,2007,0,None,Seattle,98126,USA
"$745,000.00 ",3,2,1490,$500.00 ,House,4,1947,1988,None,Beaux Arts Village,98004,USA
"$840,500.00 ",3,2,2520,$333.53 ,House,4,1906,1990,None,Seattle,98119,USA
"$420,000.00 ",3,2,1820,$230.77 ,House,3,1977,2004,None,Redmond,98053,USA
"$565,000.00 ",7,5,4140,$136.47 ,House,3,1978,0,None,Seattle,98125,USA
"$840,000.00 ",4,3,3420,$245.61 ,House,3,2000,0,None,Sammamish,98074,USA
"$681,716.00 ",4,3,3150,$216.42 ,House,3,2006,0,None,Renton,98056,USA
"$600,000.00 ",3,2,1580,$379.75 ,House,3,1967,2011,None,Bellevue,98005,USA
"$380,000.00 ",3,2,1660,$228.92 ,House,3,1949,1998,None,Seattle,98136,USA
"$168,500.00 ",3,1,1100,$153.18 ,House,3,1969,2010,None,Covington,98042,USA
"$355,000.00 ",2,1,1270,$279.53 ,House,4,1920,0,None,Seattle,98103,USA
"$277,000.00 ",4,1,1450,$191.03 ,House,3,1964,2000,None,Seattle,98146,USA
"$236,000.00 ",4,2,1830,$128.96 ,House,4,1989,0,None,Federal Way,98023,USA
"$270,000.00 ",3,2,1300,$207.69 ,House,4,1918,1953,None,Seattle,98106,USA
"$700,000.00 ",2,2,2320,$301.72 ,House,3,1925,2000,None,Seattle,98144,USA
"$425,000.00 ",4,3,1680,$252.98 ,House,4,1979,0,None,Kenmore,98028,USA
"$635,000.00 ",3,3,2300,$276.09 ,House,4,1921,0,None,Seattle,98144,USA
"$510,250.00 ",3,2,1400,$364.46 ,House,3,1951,1994,None,Seattle,98117,USA
"$960,000.00 ",4,2,2410,$398.34 ,House,5,1929,0,None,Seattle,98117,USA
"$254,000.00 ",3,2,1480,$171.62 ,House,4,1992,0,None,Maple Valley,98038,USA
"$299,000.00 ",3,1,1390,$215.11 ,House,4,1954,1979,None,Shoreline,98155,USA
"$175,000.00 ",2,1,830,$210.84 ,House,3,1996,0,None,Maple Valley,98038,USA
"$157,500.00 ",2,1,740,$212.84 ,House,3,1949,1998,None,Kent,98031,USA
"$580,000.00 ",5,2,1940,$298.97 ,House,5,1945,0,None,Seattle,98115,USA
"$124,740.00 ",3,1,1340,$93.09 ,House,4,1978,2000,None,Kent,98042,USA
"$1,970,000.00 ",8,4,4440,$443.69 ,House,5,1959,0,None,Seattle,98112,USA
"$285,000.00 ",2,1,800,$356.25 ,House,3,1954,2005,None,Seattle,98125,USA
"$242,000.00 ",3,2,1310,$184.73 ,House,3,1979,2014,None,SeaTac,98198,USA
"$840,000.00 ",4,2,2330,$360.52 ,House,5,1924,1956,None,Seattle,98105,USA
"$474,800.00 ",2,3,1400,$339.14 ,House,3,2000,0,None,Seattle,98103,USA
"$490,000.00 ",4,3,2360,$207.63 ,House,3,2003,0,None,Woodinville,98072,USA
"$465,000.00 ",3,2,1840,$252.72 ,House,3,2003,0,None,Kirkland,98034,USA
"$515,000.00 ",4,3,2680,$192.16 ,House,3,2004,2003,None,Snoqualmie,98065,USA
"$430,000.00 ",3,4,3890,$110.54 ,House,3,1943,2007,None,Seattle,98178,USA
"$253,400.00 ",3,2,1400,$181.00 ,House,5,1968,0,None,Federal Way,98003,USA
"$355,000.00 ",3,3,2400,$147.92 ,House,3,1990,2009,None,Federal Way,98023,USA
"$740,000.00 ",4,2,2920,$253.42 ,House,4,1998,0,None,Fall City,98024,USA
"$186,950.00 ",2,2,1390,$134.50 ,House,3,1986,0,None,Federal Way,98003,USA
"$306,000.00 ",3,3,1680,$182.14 ,House,3,1984,0,None,Renton,98058,USA
"$510,000.00 ",4,2,2040,$250.00 ,House,4,1961,2001,None,Bellevue,98007,USA
"$345,000.00 ",2,1,1080,$319.44 ,House,3,1940,1996,None,Seattle,98117,USA
"$875,000.00 ",3,3,2280,$383.77 ,House,5,1917,0,None,Seattle,98103,USA
"$700,000.00 ",4,4,4490,$155.90 ,House,3,2006,0,None,Snoqualmie,98065,USA
"$1,400,000.00 ",4,3,4700,$297.87 ,House,3,2005,0,None,Seattle,98116,USA
"$499,950.00 ",4,3,2798,$178.68 ,House,3,2012,1912,None,Renton,98055,USA
"$739,000.00 ",3,3,2810,$262.99 ,House,3,2005,0,None,Redmond,98052,USA
"$363,000.00 ",4,3,3753,$96.72 ,House,3,2008,0,None,Federal Way,98023,USA
"$782,000.00 ",4,4,3910,$200.00 ,House,3,2007,0,None,Issaquah,98029,USA
"$325,000.00 ",2,3,1050,$309.52 ,House,3,2005,0,None,Seattle,98144,USA
"$485,000.00 ",4,1,1600,$303.13 ,House,4,1916,0,None,Seattle,98103,USA
"$452,000.00 ",4,2,2590,$174.52 ,House,4,1968,0,None,Kenmore,98028,USA
"$264,950.00 ",4,2,1720,$154.04 ,House,4,1978,2000,None,Federal Way,98023,USA
"$472,000.00 ",6,3,4410,$107.03 ,House,4,1965,0,None,Federal Way,98003,USA
"$267,500.00 ",3,2,1590,$168.24 ,House,3,1957,2000,None,SeaTac,98188,USA
"$565,000.00 ",4,3,2440,$231.56 ,House,3,1996,0,None,Redmond,98053,USA
"$535,000.00 ",3,3,1360,$393.38 ,House,3,2003,0,None,Seattle,98115,USA
"$389,000.00 ",2,1,910,$427.47 ,House,3,1952,2008,None,Seattle,98115,USA
"$400,000.00 ",4,2,1390,$287.77 ,House,3,1965,1993,None,Seattle,98133,USA
"$264,000.00 ",3,2,1470,$179.59 ,House,4,1958,1972,None,Kent,98042,USA
"$690,000.00 ",4,3,2920,$236.30 ,House,4,1990,0,None,Issaquah,98029,USA
"$412,000.00 ",3,2,1950,$211.28 ,House,4,1985,0,None,Kent,98042,USA
"$695,000.00 ",3,3,2390,$290.79 ,House,3,2006,0,None,Sammamish,98074,USA
"$246,500.00 ",3,2,1270,$194.09 ,House,4,1964,0,None,Kent,98031,USA
"$230,000.00 ",2,1,950,$242.11 ,House,3,1958,2004,None,Renton,98058,USA
"$302,000.00 ",2,1,900,$335.56 ,House,5,1925,0,None,Enumclaw,98022,USA
"$820,000.00 ",4,2,2280,$359.65 ,House,3,1940,1984,None,Seattle,98119,USA
"$145,000.00 ",3,1,1010,$143.56 ,House,3,1954,2005,None,SeaTac,98168,USA
"$436,500.00 ",2,1,1260,$346.43 ,House,3,1951,1994,None,Seattle,98117,USA
"$2,453,500.00 ",4,4,4730,$518.71 ,House,5,1935,0,None,Seattle,98112,USA
"$672,000.00 ",3,3,2620,$256.49 ,House,3,1992,0,None,Redmond,98053,USA
"$680,000.00 ",3,2,2330,$291.85 ,House,5,1927,0,None,Seattle,98115,USA
"$750,500.00 ",5,3,2170,$345.85 ,House,4,1911,1966,None,Seattle,98105,USA
"$550,000.00 ",5,2,2450,$224.49 ,House,4,1900,1955,None,Seattle,98133,USA
"$266,500.00 ",4,2,1880,$141.76 ,House,4,1978,2000,None,Federal Way,98023,USA
"$619,000.00 ",4,2,2300,$269.13 ,House,5,1915,0,None,Seattle,98117,USA
"$405,000.00 ",3,2,1240,$326.61 ,House,3,1988,2000,None,Redmond,98053,USA
"$300,000.00 ",2,1,820,$365.85 ,House,4,1916,0,None,Seattle,98133,USA
"$231,000.00 ",4,2,1530,$150.98 ,House,3,1942,1983,None,Renton,98058,USA
"$790,000.00 ",5,3,2900,$272.41 ,House,4,1967,0,None,Bellevue,98005,USA
"$400,000.00 ",4,3,1240,$322.58 ,House,3,1987,2000,None,Seattle,98125,USA
"$950,000.00 ",4,4,4140,$229.47 ,House,3,2000,0,None,Newcastle,98059,USA
"$450,000.00 ",4,2,2240,$200.89 ,House,5,1956,0,None,Seattle,98106,USA
"$595,000.00 ",3,2,1480,$402.03 ,House,4,1928,0,None,Seattle,98117,USA
"$332,000.00 ",3,2,2270,$146.26 ,House,3,1977,2004,None,Renton,98058,USA
"$155,000.00 ",3,1,1250,$124.00 ,House,2,1949,0,None,Seattle,98108,USA
"$400,000.00 ",5,2,1930,$207.25 ,House,4,1962,0,None,Kenmore,98028,USA
"$349,000.00 ",4,2,1700,$205.29 ,House,5,1981,0,None,Renton,98059,USA
"$529,000.00 ",3,1,1590,$332.70 ,House,3,1944,0,None,Seattle,98136,USA
"$405,000.00 ",5,2,1880,$215.43 ,House,3,1963,2008,None,Kirkland,98034,USA
"$635,200.00 ",4,2,1640,$387.32 ,House,5,1921,0,None,Seattle,98117,USA
"$540,000.00 ",3,2,2600,$207.69 ,House,4,1940,2001,None,Seattle,98126,USA
"$402,000.00 ",2,1,710,$566.20 ,House,4,1943,0,None,Seattle,98102,USA
"$3,100,000.00 ",6,4,6980,$444.13 ,House,4,1999,0,None,Mercer Island,98040,USA
"$329,932.00 ",3,2,1460,$225.98 ,House,3,1971,0,None,Seattle,98133,USA
"$300,000.00 ",3,3,2080,$144.23 ,House,3,1989,0,None,Federal Way,98023,USA
"$525,000.00 ",5,3,2630,$199.62 ,House,3,2003,0,None,Duvall,98019,USA
"$2,750,000.00 ",4,3,4430,$620.77 ,House,3,1952,2007,None,Medina,98039,USA
"$602,500.00 ",4,3,2760,$218.30 ,House,3,1999,0,None,Newcastle,98056,USA
"$400,000.00 ",4,2,1670,$239.52 ,House,3,1955,2005,None,Kenmore,98028,USA
"$445,000.00 ",4,2,1990,$223.62 ,House,4,1944,0,None,Seattle,98126,USA
"$525,000.00 ",3,3,2600,$201.92 ,House,3,1989,0,None,Des Moines,98198,USA
"$395,000.00 ",2,1,1320,$299.24 ,House,4,1909,1989,None,Seattle,98144,USA
"$510,000.00 ",3,2,2240,$227.68 ,House,3,1929,0,None,Seattle,98115,USA
"$723,000.00 ",4,2,1960,$368.88 ,House,4,1959,0,None,Bellevue,98004,USA
"$503,000.00 ",3,2,2590,$194.21 ,House,3,1988,2000,None,Maple Valley,98038,USA
"$672,500.00 ",4,3,2620,$256.68 ,House,3,2000,0,None,Sammamish,98075,USA
"$860,000.00 ",3,3,2770,$310.47 ,House,3,1991,0,None,Bellevue,98006,USA
"$475,300.00 ",3,1,2110,$225.26 ,House,5,1924,1956,None,Kirkland,98033,USA
"$295,000.00 ",4,3,2290,$128.82 ,House,3,2001,0,None,Renton,98058,USA
"$1,425,000.00 ",4,4,4960,$287.30 ,House,3,1909,2003,None,Seattle,98109,USA
"$250,000.00 ",2,1,1110,$225.23 ,House,3,1951,1994,None,SeaTac,98168,USA
"$658,000.00 ",4,3,3310,$198.79 ,House,3,2008,0,None,Snoqualmie,98065,USA
"$83,000.00 ",2,1,900,$92.22 ,House,3,1918,0,None,Tukwila,98168,USA
"$685,000.00 ",3,2,1940,$353.09 ,House,4,1960,2001,None,Seattle,98136,USA
"$210,000.00 ",3,2,1590,$132.08 ,House,3,1986,0,None,Des Moines,98198,USA
"$650,880.00 ",3,3,2930,$222.14 ,House,3,2008,0,None,Snoqualmie,98065,USA
"$350,000.00 ",4,3,2040,$171.57 ,House,3,2011,0,None,Seattle,98168,USA
"$305,000.00 ",2,2,1000,$305.00 ,House,3,2006,0,None,Seattle,98117,USA
"$645,000.00 ",3,3,1730,$372.83 ,House,3,2008,0,None,Seattle,98119,USA
"$385,000.00 ",3,1,1220,$315.57 ,House,3,1901,0,None,Seattle,98122,USA
"$860,000.00 ",3,2,3060,$281.05 ,House,3,1983,2009,None,Bellevue,98006,USA
"$395,000.00 ",4,3,2910,$135.74 ,House,3,2002,0,None,Covington,98042,USA
"$260,000.00 ",3,2,1050,$247.62 ,House,3,1980,0,None,Burien,98166,USA
"$196,440.00 ",3,2,1560,$125.92 ,House,3,1992,0,None,Algona,98001,USA
"$425,000.00 ",3,2,1680,$252.98 ,House,4,1900,1971,None,Seattle,98103,USA
"$2,400,000.00 ",4,3,4140,$579.71 ,House,3,1977,2005,None,Clyde Hill,98004,USA
"$369,000.00 ",3,2,1550,$238.06 ,House,3,1959,1989,None,Seattle,98106,USA
"$1,385,000.00 ",6,3,5700,$242.98 ,House,4,1977,0,None,Bellevue,98006,USA
"$349,900.00 ",3,3,2200,$159.05 ,House,3,1990,2009,None,Renton,98058,USA
"$650,000.00 ",2,3,1740,$373.56 ,House,3,1994,0,None,Seattle,98112,USA
"$299,950.00 ",3,1,1210,$247.89 ,House,3,1955,2005,None,Seattle,98106,USA
"$625,000.00 ",4,3,4240,$147.41 ,House,3,1989,0,None,Federal Way,98023,USA
"$190,000.00 ",3,2,1590,$119.50 ,House,3,1978,0,None,Auburn,98001,USA
"$715,000.00 ",4,2,3420,$209.06 ,House,5,1947,0,None,Seattle,98125,USA
"$659,000.00 ",4,3,3190,$206.58 ,House,5,1946,0,None,Seattle,98125,USA
"$490,000.00 ",3,2,1920,$255.21 ,House,4,1947,1988,None,Seattle,98126,USA
"$415,000.00 ",2,2,1340,$309.70 ,House,3,2004,2003,None,Redmond,98053,USA
"$750,000.00 ",3,2,1700,$441.18 ,House,3,1947,2012,None,Seattle,98199,USA
"$700,000.00 ",4,3,2310,$303.03 ,House,3,1927,2014,None,Seattle,98103,USA
"$425,000.00 ",3,2,1510,$281.46 ,House,3,1989,0,None,North Bend,98045,USA
"$642,000.00 ",3,3,2670,$240.45 ,House,3,1987,2000,None,Sammamish,98074,USA
"$655,000.00 ",4,2,2060,$317.96 ,House,3,1983,2009,None,Bellevue,98006,USA
"$1,365,000.00 ",3,3,2090,$653.11 ,House,4,1928,0,None,Seattle,98105,USA
"$458,000.00 ",5,3,3090,$148.22 ,House,3,1957,2000,None,Bothell,98011,USA
"$330,000.00 ",2,3,1240,$266.13 ,House,3,2007,0,None,Seattle,98108,USA
"$384,950.00 ",3,3,1860,$206.96 ,House,3,2000,0,None,Kenmore,98028,USA
"$560,000.00 ",3,2,2000,$280.00 ,House,3,1953,0,None,Seattle,98177,USA
"$950,000.00 ",4,2,2500,$380.00 ,House,4,1970,0,None,Mercer Island,98040,USA
"$465,000.00 ",4,2,1820,$255.49 ,House,5,1977,0,None,Woodinville,98072,USA
"$425,000.00 ",3,2,1820,$233.52 ,House,3,1974,0,None,Kirkland,98034,USA
"$315,000.00 ",3,2,1060,$297.17 ,House,3,1981,2013,None,Seattle,98126,USA
"$530,000.00 ",3,3,1950,$271.79 ,House,3,1988,2000,None,Sammamish,98074,USA
"$399,000.00 ",2,1,940,$424.47 ,House,4,1911,1955,None,Seattle,98116,USA
"$168,000.00 ",2,2,1220,$137.70 ,House,4,1976,1992,None,Des Moines,98198,USA
"$1,886,700.00 ",5,4,4180,$451.36 ,House,3,2004,2003,None,Bellevue,98004,USA
"$374,000.00 ",3,1,1200,$311.67 ,House,4,1971,0,None,Woodinville,98072,USA
"$740,000.00 ",5,4,3990,$185.46 ,House,3,1937,2010,None,Seattle,98125,USA
"$280,000.00 ",2,1,1880,$148.94 ,House,3,1919,2001,None,Seattle,98126,USA
"$322,000.00 ",4,3,2280,$141.23 ,House,3,1994,0,None,Kent,98030,USA
"$459,900.00 ",3,2,2580,$178.26 ,House,4,1951,1999,None,Bellevue,98006,USA
"$750,000.00 ",4,3,2600,$288.46 ,House,3,1976,0,None,Seattle,98115,USA
"$1,256,500.00 ",4,3,3150,$398.89 ,House,4,1966,0,None,Mercer Island,98040,USA
"$3,710,000.00 ",4,4,5550,$668.47 ,House,4,2000,0,None,Medina,98039,USA
"$427,000.00 ",5,3,2220,$192.34 ,House,3,1973,2013,None,Seattle,98144,USA
"$800,000.00 ",2,2,1730,$462.43 ,House,4,1947,1988,None,Vashon,98070,USA
"$735,000.00 ",4,3,2840,$258.80 ,House,4,1931,0,None,Seattle,98118,USA
"$642,000.00 ",4,3,2560,$250.78 ,House,3,1992,0,None,Issaquah,98029,USA
"$240,000.00 ",3,2,1330,$180.45 ,House,4,1900,1971,None,Seattle,98108,USA
"$645,500.00 ",2,1,1890,$341.53 ,House,4,1909,1989,None,Seattle,98117,USA
"$840,000.00 ",7,5,4290,$195.80 ,House,5,1982,0,None,Issaquah,98027,USA
"$475,000.00 ",2,2,1540,$308.44 ,House,3,1983,2009,None,Redmond,98053,USA
"$568,000.00 ",4,2,2340,$242.74 ,House,4,1966,0,None,Sammamish,98075,USA
"$325,000.00 ",3,2,2180,$149.08 ,House,4,1961,2001,None,Seattle,98118,USA
"$825,500.00 ",3,3,2780,$296.94 ,House,3,2009,0,None,Kirkland,98034,USA
"$499,431.00 ",4,3,2620,$190.62 ,House,3,2013,1923,None,North Bend,98045,USA
"$919,204.00 ",4,4,3760,$244.47 ,House,3,2014,0,None,Seattle,98117,USA
"$545,000.00 ",4,3,2720,$200.37 ,House,3,2012,1912,None,Snoqualmie,98065,USA
"$660,000.00 ",3,2,2675,$246.73 ,House,3,1984,0,None,Sammamish,98075,USA
"$538,888.00 ",5,3,2080,$259.08 ,House,3,1987,2000,None,Sammamish,98074,USA
"$693,000.00 ",3,3,2460,$281.71 ,House,3,1996,0,None,Redmond,98052,USA
"$289,950.00 ",3,3,1960,$147.93 ,House,3,2004,2003,None,Renton,98056,USA
"$587,000.00 ",4,3,2550,$230.20 ,House,3,1992,0,None,Woodinville,98072,USA
"$615,000.00 ",3,2,1760,$349.43 ,House,3,2014,0,None,Seattle,98122,USA
"$459,000.00 ",3,2,1620,$283.33 ,House,4,1974,0,None,Kirkland,98034,USA
"$243,000.00 ",3,2,1790,$135.75 ,House,3,1960,2012,None,Des Moines,98198,USA
"$1,505,000.00 ",4,4,3480,$432.47 ,House,3,1926,2010,None,Seattle,98144,USA
"$660,000.00 ",4,2,2780,$237.41 ,House,4,1978,2000,None,Sammamish,98074,USA
"$1,595,000.00 ",5,3,3640,$438.19 ,House,3,1982,0,None,Bellevue,98008,USA
"$250,000.00 ",1,1,750,$333.33 ,House,3,1918,0,None,Seattle,98136,USA
"$315,000.00 ",3,1,960,$328.13 ,House,3,1952,2008,None,Seattle,98125,USA
"$404,000.00 ",3,2,2030,$199.01 ,House,3,1963,2008,None,Seattle,98108,USA
"$559,900.00 ",3,3,2930,$191.09 ,House,3,2004,2003,None,Woodinville,98072,USA
"$285,000.00 ",2,3,1380,$206.52 ,House,3,2011,0,None,Seattle,98126,USA
"$500,000.00 ",3,2,1720,$290.70 ,House,5,1941,0,None,Seattle,98108,USA
"$380,000.00 ",2,1,1210,$314.05 ,House,3,1950,2005,None,Seattle,98108,USA
"$469,000.00 ",3,1,950,$493.68 ,House,5,1948,1985,None,Seattle,98122,USA
"$405,000.00 ",2,2,1710,$236.84 ,House,3,1920,1979,None,Seattle,98136,USA
"$439,900.00 ",2,2,1410,$311.99 ,House,5,1909,1988,None,Preston,98050,USA
"$525,000.00 ",4,3,2910,$180.41 ,House,3,2006,0,None,Maple Valley,98038,USA
"$580,000.00 ",4,3,2220,$261.26 ,House,3,1988,2000,None,Issaquah,98029,USA
"$1,250,000.00 ",5,3,3160,$395.57 ,House,5,1972,0,None,Mercer Island,98040,USA
"$275,000.00 ",3,2,1380,$199.28 ,House,3,2008,0,None,Maple Valley,98038,USA
"$629,000.00 ",3,2,1760,$357.39 ,House,5,1920,0,None,Seattle,98199,USA
"$395,000.00 ",1,1,730,$541.10 ,House,3,1911,1979,None,Seattle,98107,USA
"$965,000.00 ",4,3,2460,$392.28 ,House,5,1938,0,None,Seattle,98112,USA
